path,cluster_id,true_label
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0382.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0383.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0384.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0385.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0386.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0387.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0388.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0389.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0390.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0391.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0392.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0393.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0394.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0395.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0396.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0397.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0398.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0399.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0400.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0401.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0402.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0403.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0404.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0405.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0406.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0407.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0408.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0409.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0410.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0411.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0412.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0413.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0414.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0415.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0416.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0417.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0418.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0419.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0420.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0421.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0422.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0423.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0424.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0425.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0426.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0427.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0428.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0429.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0430.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0431.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0432.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0433.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0434.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0435.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0436.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0437.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0438.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0439.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0440.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0441.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0442.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0443.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0444.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0445.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0446.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0447.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0448.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0449.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0450.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0451.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0452.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0453.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0454.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0455.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0456.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0457.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0458.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0459.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0460.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0461.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0462.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0463.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0464.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0465.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0466.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0467.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0468.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0469.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0470.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0471.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0472.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0473.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0474.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0475.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0476.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0477.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0478.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0479.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0480.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0481.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0482.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0483.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0484.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0485.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0486.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0487.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0488.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0489.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0490.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0491.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0492.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0493.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0494.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0495.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0496.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0497.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0498.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0499.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0500.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0501.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0502.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0503.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0504.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0505.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0506.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0507.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0508.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0509.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0510.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0511.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0512.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0513.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0514.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0515.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0516.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0517.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0518.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0519.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0520.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0521.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0522.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0523.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0524.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0525.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0526.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0527.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0528.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0529.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0530.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0531.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0532.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0533.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0534.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0535.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0536.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0537.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0538.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0539.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0540.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0541.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0542.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0543.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0544.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0545.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0546.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0547.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0548.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0549.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0550.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0551.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0552.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0553.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0554.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0555.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0556.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0557.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0558.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0559.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0560.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0561.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0562.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0563.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0564.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0565.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0566.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0567.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0568.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0569.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0570.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0571.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0572.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0573.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0574.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0575.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0576.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0577.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0578.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0579.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0580.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0581.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0582.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0583.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0584.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0585.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0586.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0587.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0588.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0589.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0590.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0591.jpg",0,airplanes
"C:\Users\joris\OneDrive\Bureau\N5\Deep Learning\tp-python\tp-classifications\data\airplanes\image_0592.jpg",0,airplanes
